group_id,group_name,category_id,category_name,product_id,product_name,product_brand,product_origin,product_pvp,product_amount,product_unit,product_price,product_description,product_picture
243,Menaje y conservación de alimentos,772,"Cubiertos, vajilla y mantel",49326,,Bosque Verde,,0.25,10.0,ud,2.45,Vaso mediano Bosque Verde apto para bebida caliente desechable 200 ml,https://prod-mercadona.imgix.net/images/76904f9a26a7bd6add89f0e0ec8552c3.jpg
243,Menaje y conservación de alimentos,772,"Cubiertos, vajilla y mantel",67981,,Bosque Verde,,0.07,20.0,ud,1.35,Vaso pequeño Bosque Verde apto para bebida caliente desechable 100 ml,https://prod-mercadona.imgix.net/images/056cfcddd5ed1876b8f7fb98a57c78d9.jpg
243,Menaje y conservación de alimentos,772,"Cubiertos, vajilla y mantel",23187,,Bosque Verde,,0.11,15.0,ud,1.60,Plato llano biodegradable Bosque Verde 22 cm,https://prod-mercadona.imgix.net/images/70c67796a1f40fc3d2a3a604ba9dce44.jpg
243,Menaje y conservación de alimentos,772,"Cubiertos, vajilla y mantel",23188,,Bosque Verde,,0.10,15.0,ud,1.45,"Plato postre biodegradable Bosque Verde 17,5 cm",https://prod-mercadona.imgix.net/images/ee3d2b36de63a646117d6a45f3ab9c0f.jpg
243,Menaje y conservación de alimentos,772,"Cubiertos, vajilla y mantel",13717,,Bosque Verde,,0.10,15.0,ud,1.55,Cucharas de plástico Bosque Verde reutilizables,https://prod-mercadona.imgix.net/images/8bc3e54ba020976e4d9179546f74402a.jpg
243,Menaje y conservación de alimentos,772,"Cubiertos, vajilla y mantel",13716,,Bosque Verde,,0.10,15.0,ud,1.55,Tenedores de plástico Bosque Verde reutilizables,https://prod-mercadona.imgix.net/images/7eee0424f1e0a4d33627e9e9d4be0cad.jpg
243,Menaje y conservación de alimentos,772,"Cubiertos, vajilla y mantel",23516,,,,0.04,30.0,ud,1.15,Pajitas rectas reutilizables,https://prod-mercadona.imgix.net/images/38816dc091d95215523601c575205d7f.jpg
243,Menaje y conservación de alimentos,772,"Cubiertos, vajilla y mantel",49011,,Bosque Verde,,2.90,1.0,ud,2.90,"Mantel de papel color aleatorio Bosque Verde 7 x 1,2 m",https://prod-mercadona.imgix.net/images/2b411c9d408c9d4fac543a7002bc953d.jpg
243,Menaje y conservación de alimentos,772,"Cubiertos, vajilla y mantel",49087,,Bosque Verde,,2.20,1.0,ud,2.20,"Mantel de papel blanco Bosque Verde 7 x 1,2 m",https://prod-mercadona.imgix.net/images/6fe9211fd3f133a69b3d1fed766912a5.jpg
243,Menaje y conservación de alimentos,772,"Cubiertos, vajilla y mantel",60967,,Bosque Verde,,0.15,10.0,ud,1.50,Vasos medianos de plástico Bosque Verde reutilizables y multiusos 400 ml,https://prod-mercadona.imgix.net/images/bfb3759542e1c72f4f92f08d91b7b652.jpg
243,Menaje y conservación de alimentos,777,"Encendedores, velas y carbón",49302,,Roura,,1.20,1.0,ud,1.20,Velote rojo Roura,https://prod-mercadona.imgix.net/images/f123a96cbe9e788afd8dceab3cce4b00.jpg
243,Menaje y conservación de alimentos,777,"Encendedores, velas y carbón",92116,,Bosque Verde,,0.02,32.0,ud,0.70,Pastillas enciende fuegos Bosque Verde,https://prod-mercadona.imgix.net/images/156bfbc4137598481b9a7e855991216c.jpg
243,Menaje y conservación de alimentos,777,"Encendedores, velas y carbón",49049,,Roura,,1.20,1.0,ud,1.20,Velote blanco Roura,https://prod-mercadona.imgix.net/images/81628cde6fe635cc620e040005bad470.jpg
243,Menaje y conservación de alimentos,777,"Encendedores, velas y carbón",23296,,Bosque Verde,,1.30,3.0,kg,3.90,Carbón vegetal Bosque Verde,https://prod-mercadona.imgix.net/images/d54706dcef758d52ffa2b4d7c8c8e2c1.jpg
243,Menaje y conservación de alimentos,777,"Encendedores, velas y carbón",49116,,Tres Estrellas,,0.30,1.0,ud,0.90,Fósforos de madera largos Tres Estrellas,https://prod-mercadona.imgix.net/images/4630884589a88072eef59f70a9cfa751.jpg
243,Menaje y conservación de alimentos,777,"Encendedores, velas y carbón",49330,,Clipper,,0.83,3.0,ud,2.50,Mini mechero Clipper,https://prod-mercadona.imgix.net/images/2de97805b25dd712ad31a10294d678bb.jpg
243,Menaje y conservación de alimentos,777,"Encendedores, velas y carbón",49080,,Clipper,,2.57,1.0,ud,2.57,Encendedor cocina largo Clipper,https://prod-mercadona.imgix.net/images/99f97e3b1f99751d32eb2c77824fe5b8.jpg
243,Menaje y conservación de alimentos,775,Celebraciones,39702,,Magic,España,2.93,0.75,l,2.20,Bebida zumo de frutas con gas Magic sin alcohol,https://prod-mercadona.imgix.net/images/934aa4f53082226027f8eb9c532a2c0a.jpg
243,Menaje y conservación de alimentos,775,Celebraciones,47058,,Bosque Verde,,0.03,50.0,ud,1.60,Servilleta papel color Bosque Verde 2 capas 33 x 33 cm,https://prod-mercadona.imgix.net/images/f3d47927eb4fce604f5f50c7a6a6abce.jpg
238,Papel higiénico y celulosa,838,Servilletas,49544,,Bosque Verde,,0.01,200.0,ud,1.30,Servilleta papel Bosque Verde 1 capa 30 x 30 cm,https://prod-mercadona.imgix.net/images/78a3d0b60f7b448d1895ce4aa6be7f25.jpg
238,Papel higiénico y celulosa,838,Servilletas,49710,,Bosque Verde,,0.02,100.0,ud,2.25,Servilleta papel decorada Resistente Bosque Verde 2 capas 33 x 32 cm,https://prod-mercadona.imgix.net/images/8ca24965a2d93009b59863af1d08cf31.jpg
238,Papel higiénico y celulosa,838,Servilletas,49701,,Bosque Verde,,0.01,200.0,ud,2.20,Servilleta papel Cocktail Bosque Verde 2 capas 22 x 22 cm,https://prod-mercadona.imgix.net/images/88a68e3282ac208871c0d9393dacc83f.jpg
238,Papel higiénico y celulosa,838,Servilletas,49506,,Bosque Verde,,0.15,1.0,ud,4.40,Servilleta papel decorada Textura Tela Bosque Verde,https://prod-mercadona.imgix.net/images/af7e322ee3dbb36b0b21845e22db00ff.jpg
238,Papel higiénico y celulosa,838,Servilletas,47058,,Bosque Verde,,0.03,50.0,ud,1.60,Servilleta papel color Bosque Verde 2 capas 33 x 33 cm,https://prod-mercadona.imgix.net/images/f3d47927eb4fce604f5f50c7a6a6abce.jpg
238,Papel higiénico y celulosa,838,Servilletas,49589,,Bosque Verde,,0.02,100.0,ud,1.50,Servilleta papel suave Bosque Verde 2 capas 33 x 32 cm,https://prod-mercadona.imgix.net/images/8e705cc89c58319e41e5e3eedeb9ec31.jpg
238,Papel higiénico y celulosa,756,Rollo cocina,49619,,Bosque Verde,,0.78,3.0,ud,2.35,Papel hogar Compacto Absorbente Bosque Verde,https://prod-mercadona.imgix.net/images/8b2aa3e9b466bf948b38e5f43047208d.jpg
238,Papel higiénico y celulosa,756,Rollo cocina,49173,,Bosque Verde,,3.45,1.0,ud,3.45,Papel Multiusos Resistente Bosque Verde,https://prod-mercadona.imgix.net/images/68a9193c73346578a71a679044434f6f.jpg
238,Papel higiénico y celulosa,756,Rollo cocina,49176,,Bosque Verde,,2.95,1.0,ud,2.95,Papel cocina Gigante Absorbente Bosque Verde,https://prod-mercadona.imgix.net/images/1754c20c79fab74549f3b7f5a05bfb80.jpg
238,Papel higiénico y celulosa,756,Rollo cocina,49504,,Bosque Verde,,1.50,2.0,ud,3.00,Papel hogar Super Absorbente Bosque Verde,https://prod-mercadona.imgix.net/images/340ac502fa95e2fb49f995ec510ed95e.jpg
238,Papel higiénico y celulosa,755,Papel higiénico,47818,,Bosque Verde,,0.40,1.0,ud,4.80,Papel higiénico Doble Rollo Bosque Verde,https://prod-mercadona.imgix.net/images/2114d726e660470b9eea54e72125280a.jpg
238,Papel higiénico y celulosa,755,Papel higiénico,47819,,Bosque Verde,,0.41,1.0,ud,2.45,Papel higiénico Doble Rollo Bosque Verde,https://prod-mercadona.imgix.net/images/0b46a3d9a8433360f240086361beeb32.jpg
238,Papel higiénico y celulosa,755,Papel higiénico,47834,,Bosque Verde,,0.20,1.0,ud,2.45,Papel higiénico doble hoja Bosque Verde,https://prod-mercadona.imgix.net/images/913a64d47e21d6dbee7f5a51c482aeaa.jpg
238,Papel higiénico y celulosa,755,Papel higiénico,47293,,Bosque Verde,,0.05,1.0,ud,0.80,Papel higiénico húmedo WC Bosque Verde con aloe vera y camomila,https://prod-mercadona.imgix.net/images/286f24c12adab78274a9cb5cca4f1278.jpg
238,Papel higiénico y celulosa,755,Papel higiénico,47291,,Bosque Verde,,0.02,100.0,ud,1.55,Papel higiénico húmedo WC Bosque Verde con aloe vera y camomila,https://prod-mercadona.imgix.net/images/d6ab8e94cf1adb75cb470a93d2def3df.jpg
238,Papel higiénico y celulosa,755,Papel higiénico,47824,,Bosque Verde,,0.44,1.0,ud,3.50,Papel higiénico Suave Bosque Verde,https://prod-mercadona.imgix.net/images/274ec60917adb5c94f1f21e192cc4bca.jpg
238,Papel higiénico y celulosa,755,Papel higiénico,47540,,Bosque Verde,,0.64,1.0,ud,3.85,Papel higiénico Acolchado Bosque Verde 2 capas,https://prod-mercadona.imgix.net/images/61007795fbf95a2033945298128c5258.jpg
238,Papel higiénico y celulosa,759,Pañuelos,47609,,Bosque Verde,,0.01,200.0,ud,1.40,Pañuelos de papel Extra Suaves Bosque Verde 2 capas,https://prod-mercadona.imgix.net/images/f56e8c1ba675abfa70523f9e315442d0.jpg
238,Papel higiénico y celulosa,759,Pañuelos,46703,,Bosque Verde,,0.01,10.0,ud,1.45,Pañuelos de papel Aloe Vera Bosque Verde 4 capas,https://prod-mercadona.imgix.net/images/9cf85a8af056f5b192f1524ab875b9d4.jpg
238,Papel higiénico y celulosa,759,Pañuelos,47620,,Bosque Verde,,0.01,10.0,ud,1.15,Pañuelos de papel Extra Suaves Bosque Verde 4 capas,https://prod-mercadona.imgix.net/images/ffa3bb33ad59e1bf316134962e3d17b9.jpg
238,Papel higiénico y celulosa,759,Pañuelos,47618,,Bosque Verde,,0.02,10.0,ud,1.75,Pañuelos de papel Mentol Bosque Verde 4 capas,https://prod-mercadona.imgix.net/images/23411e0ad1bb6768a75e9a50866d2a9a.jpg
238,Papel higiénico y celulosa,759,Pañuelos,47612,,Bosque Verde,,0.01,100.0,ud,1.30,Pañuelos de papel con loción suavizante Bosque Verde 2 capas,https://prod-mercadona.imgix.net/images/5a86f93e314441d7f9a5fd5e84f54202.jpg
238,Papel higiénico y celulosa,757,Toallitas,76457,,Deliplus,,0.04,25.0,ud,0.95,Toallitas Refrescantes Deliplus,https://prod-mercadona.imgix.net/images/97c91ca6209ae0deb76e85d8b2c9f102.jpg
238,Papel higiénico y celulosa,757,Toallitas,76470,,Deliplus,,0.03,20.0,ud,0.55,Toallitas Refrescantes Deliplus,https://prod-mercadona.imgix.net/images/71352c0d628a379f542ffefc5c72b501.jpg
238,Papel higiénico y celulosa,757,Toallitas,47828,,Deliplus,,0.07,60.0,ud,3.95,Toallitas Dermo Higiene Corporal Deliplus tamaño gigantes,https://prod-mercadona.imgix.net/images/96af98a7477ef962fe0a2f6753a337e8.jpg
238,Papel higiénico y celulosa,757,Toallitas,76472,,Deliplus,,0.07,1.0,ud,1.35,Toallitas Refrescantes Deliplus monodosis,https://prod-mercadona.imgix.net/images/a7f7a6533b126a8aed2116884f86052d.jpg
238,Papel higiénico y celulosa,757,Toallitas,79706,,Bosque Verde,,0.04,24.0,ud,1.05,Toallitas Multiusos desinfectantes Bosque Verde,https://prod-mercadona.imgix.net/images/7e2e760778bc59ecfd39a7d69013fb39.jpg
239,Pilas y bolsas de basura,781,Pilas,22302,,Bosque Verde,,0.21,8.0,ud,1.65,Pila alcalina AA-LR6 Bosque Verde,https://prod-mercadona.imgix.net/images/3bb63745b5ac6f37439a183b0c2eb8b5.jpg
239,Pilas y bolsas de basura,781,Pilas,22301,,Bosque Verde,,0.21,8.0,ud,1.65,Pila alcalina AAA LR03 Bosque Verde,https://prod-mercadona.imgix.net/images/9566adab0a3fb822f72b90efa6cbeec3.jpg
239,Pilas y bolsas de basura,781,Pilas,1927,,Bosque Verde,,16.45,1.0,ud,16.45,Kit cargador pilas AA y AAA Bosque Verde incluye 4 pilas AA,https://prod-mercadona.imgix.net/images/8cbf03c7d0e3718ad042d970c630552a.jpg
239,Pilas y bolsas de basura,781,Pilas,1914,,Bosque Verde,,1.98,4.0,ud,7.90,Pila recargable AA Bosque Verde,https://prod-mercadona.imgix.net/images/57983622251dc86cf6c51f59e81d4d3b.jpg
239,Pilas y bolsas de basura,781,Pilas,1926,,Bosque Verde,,1.98,4.0,ud,7.90,Pila recargable AAA Bosque Verde,https://prod-mercadona.imgix.net/images/23b96cc224f73909fa8f043e1f80b35a.jpg
239,Pilas y bolsas de basura,761,Bolsas de basura,49750,,Bosque Verde,,0.04,1.0,ud,1.75,Bolsa de basura Bosque Verde 30L cubo mediano,https://prod-mercadona.imgix.net/images/71e3aef4d796b6aef7b802da13603ac5.jpg
239,Pilas y bolsas de basura,761,Bolsas de basura,49752,,Bosque Verde,,0.09,1.0,ud,1.70,Bolsa de basura extra Bosque Verde 30L cubo mediano absorbe olores perfume lavanda,https://prod-mercadona.imgix.net/images/820a59412f87a1ab4d04d307c0ebdfd2.jpg
239,Pilas y bolsas de basura,761,Bolsas de basura,49755,,Bosque Verde,,0.13,1.0,ud,1.25,Bolsa de basura saco Bosque Verde 120L cubo industrial,https://prod-mercadona.imgix.net/images/f91d06dbaece7b162a483b506bdbbaba.jpg
239,Pilas y bolsas de basura,761,Bolsas de basura,49048,,Bosque Verde,,0.11,1.0,ud,1.60,Bolsa de basura grande Bosque Verde 50L cubo grande,https://prod-mercadona.imgix.net/images/5425c48e245c611d75d6fce216930e38.jpg
239,Pilas y bolsas de basura,761,Bolsas de basura,49704,,Bosque Verde,,0.03,1.0,ud,1.35,Bolsa de basura mini Bosque Verde 10L cubo pequeño,https://prod-mercadona.imgix.net/images/90cac4c88b022b0959926892a14c9310.jpg
239,Pilas y bolsas de basura,761,Bolsas de basura,49703,,Bosque Verde,,0.27,1.0,ud,2.65,Bolsa de basura jardín Bosque Verde 100L cubo industrial,https://prod-mercadona.imgix.net/images/14704b93e81d24e3ba3ce815084be56e.jpg
239,Pilas y bolsas de basura,761,Bolsas de basura,49711,,Bosque Verde,,0.10,1.0,ud,1.90,Bolsa de basura cubo alto Bosque Verde 30L cubo mediano,https://prod-mercadona.imgix.net/images/dc8d4da88d515d540667159a24ab8b81.jpg
239,Pilas y bolsas de basura,761,Bolsas de basura,49705,,Bosque Verde,,0.06,1.0,ud,1.65,Bolsa de basura envases Bosque Verde 30L cubo mediano,https://prod-mercadona.imgix.net/images/1dc182b7a272e59c94e963b191bf49dd.jpg
239,Pilas y bolsas de basura,761,Bolsas de basura,49333,,Bosque Verde,,0.12,1.0,ud,1.80,Bolsa de basura compostables Bosque Verde 10L cubo pequeño para restos orgánicos,https://prod-mercadona.imgix.net/images/4468f0bdc53e551d77d02d0652740d43.jpg
239,Pilas y bolsas de basura,761,Bolsas de basura,22985,,Bosque Verde,,0.03,1.0,ud,1.30,Bolsa de basura mini Bosque Verde 5L cubo pequeño,https://prod-mercadona.imgix.net/images/0ce5ff6662fd31f5aeb1c982f714047b.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71403,,Bosque Verde,,1.45,2.0,ud,2.90,Fregona Microfibra Absorbente Bosque Verde suelos de interior,https://prod-mercadona.imgix.net/images/0193fc9cf60e3a8661fda34775409fce.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71452,,Bosque Verde,,1.50,1.0,ud,1.50,Fregona Microfibra Absorbente Bosque Verde suelos de interior,https://prod-mercadona.imgix.net/images/fe2667f5d5848f75a6e3d63fa2f7eb7f.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71450,,Bosque Verde,,1.10,1.0,ud,1.10,Fregona Algodón Bosque Verde suelos de exterior,https://prod-mercadona.imgix.net/images/d80c7a544fbfe5f7ecec8d961a42842a.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71071,,Bosque Verde,,0.88,2.0,ud,1.75,Fregona Resistente y Absorbente Bosque Verde suelos de interior y exterior,https://prod-mercadona.imgix.net/images/051326ddf78b3b187d5600ca40e111c8.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71404,,Bosque Verde,,0.80,1.0,ud,0.80,Fregona Suave Bosque Verde suelos de interior,https://prod-mercadona.imgix.net/images/93bef7843d24fbbf19edfa7557e4a365.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71407,,Bosque Verde,,3.50,1.0,ud,3.50,Fregona Microfibra Resistente Bosque Verde suelos interior y exterior,https://prod-mercadona.imgix.net/images/eae38fc546d0975976d45e7547531fae.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71156,,Bosque Verde,,1.15,1.0,ud,1.15,Escoba Bosque Verde,https://prod-mercadona.imgix.net/images/fe9d56f1d8beedfea92bf5348eed96f9.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71162,,Bosque Verde,,2.15,1.0,ud,2.15,Escoba Fibras Cruzadas Bosque Verde,https://prod-mercadona.imgix.net/images/227f5d8c7c7485ec98427d73df1e0100.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71155,,Bosque Verde,,1.70,1.0,ud,1.70,Escoba Pequeña Bosque Verde,https://prod-mercadona.imgix.net/images/349b9534fda91368a791063c0725036d.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71154,,Bosque Verde,,2.60,1.0,ud,2.60,Escoba para Exteriores Bosque Verde,https://prod-mercadona.imgix.net/images/d7d4094d06c401c72828c6e28b10129f.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71520,,Bosque Verde,,3.30,1.0,ud,3.30,Mopa atrapa polvo Bosque Verde multiusos 1 mopa + 10 gamuzas,https://prod-mercadona.imgix.net/images/00254fd4f1a0c4ae7672a97e35580574.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71533,,Bosque Verde,,0.06,30.0,ud,1.85,Gamuzas atrapa polvo Bosque Verde,https://prod-mercadona.imgix.net/images/ad166620e2a84a9db418a327dfae31eb.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71054,,Bosque Verde,,3.50,1.0,ud,3.50,Recambio mopa microfibra pequeño Bosque Verde,https://prod-mercadona.imgix.net/images/24daae2e84d78ab2bcbfe123f1c74844.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71502,,Bosque Verde,,2.70,1.0,ud,2.70,Plataforma mopa grande abrillantadora Bosque Verde,https://prod-mercadona.imgix.net/images/2f2aacc855de204ff5751cb04b797293.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71570,,Bosque Verde,,4.60,1.0,ud,4.60,Recambio mopa microfibra grande Bosque Verde,https://prod-mercadona.imgix.net/images/19e8de84fd0c97912d576d7d244bc99b.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",71527,,Bosque Verde,,0.08,20.0,ud,1.60,Toallitas limpiadoras de suelo Bosque Verde,https://prod-mercadona.imgix.net/images/bb7d5f4ba6de2434ccee0b538e88e581.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",48652,,Bosque Verde,,1.60,1.0,ud,1.60,Recogedor antivuelco con palo Bosque Verde,https://prod-mercadona.imgix.net/images/77d08aeb615fd3d5af5dcac2acde26ee.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",86612,,Bosque Verde,,2.80,1.0,ud,2.80,Palo extensible antideslizante Bosque Verde 88 - 150 cm escoba/fregona,https://prod-mercadona.imgix.net/images/2d140fdddc86618e2e1a1e3d466c238d.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",86611,,Bosque Verde,,1.90,1.0,ud,1.90,Palo antideslizante Bosque Verde 140 cm escoba/fregona,https://prod-mercadona.imgix.net/images/3d2b0f83d6db8ae1a66016ac4d41d0b1.jpg
244,Utensilios de limpieza y calzado,751,"Fregonas, escobas y mopas",67914,,Bosque Verde,,6.70,1.0,ud,6.70,Escoba de goma Bosque Verde,https://prod-mercadona.imgix.net/images/0a5cdc6f892652308bb3795b5b40f2a9.jpg
244,Utensilios de limpieza y calzado,881,Cubos y barreños,48646,,Bosque Verde,,2.55,1.0,ud,2.55,Cubo redondo 12L Bosque Verde,https://prod-mercadona.imgix.net/images/4ed9dc10adf327d693f1541c3430833f.jpg
244,Utensilios de limpieza y calzado,881,Cubos y barreños,48000,,Bosque Verde,,1.00,1.0,ud,1.00,Escurridor para cubo redondo Bosque Verde,https://prod-mercadona.imgix.net/images/fc87b240e339c4b727fe2b3fe56b2055.jpg
244,Utensilios de limpieza y calzado,881,Cubos y barreños,48647,,Bosque Verde,,2.25,1.0,ud,2.25,Escurridor para cubo ovalado Bosque Verde,https://prod-mercadona.imgix.net/images/13460bf75f6b7438aee8a8e928427043.jpg
244,Utensilios de limpieza y calzado,881,Cubos y barreños,48640,,Bosque Verde,,3.25,1.0,ud,3.25,Cubo ovalado con ruedas 15L Bosque Verde,https://prod-mercadona.imgix.net/images/38e735b2064caaa8649eace131c702e4.jpg
244,Utensilios de limpieza y calzado,881,Cubos y barreños,48636,,Bosque Verde,,15.50,1.0,ud,15.50,"Cubo de basura reciclaje 50L (30L + 10L) Bosque Verde 35,5 x 41,5 x 45 cm varios compartimentos",https://prod-mercadona.imgix.net/images/5c992c2a448a4a0dda127f537a826a9a.jpg
244,Utensilios de limpieza y calzado,881,Cubos y barreños,48649,,Bosque Verde,,8.40,1.0,ud,8.40,"Cubo de basura mediano 30L Bosque Verde 30,2 x 30,5 x 41,9 cm",https://prod-mercadona.imgix.net/images/bac585d1fe04658151ae56ac1c6f3216.jpg
244,Utensilios de limpieza y calzado,881,Cubos y barreños,48651,,Bosque Verde,,7.25,1.0,ud,7.25,"Cubo de basura pequeño 10L Bosque Verde 24,1 x 25 x 24,7 cm",https://prod-mercadona.imgix.net/images/c45e6a3d394d0965aa75e0b465dc9401.jpg
244,Utensilios de limpieza y calzado,881,Cubos y barreños,86464,,Bosque Verde,,2.20,1.0,ud,2.20,"Barreño ovalado 9,8L Bosque Verde",https://prod-mercadona.imgix.net/images/1787d12c5a0b7f2df56785c59575b08d.jpg
244,Utensilios de limpieza y calzado,731,Otros utensilios de limpieza,86641,,Bosque Verde,,0.10,12.0,ud,1.25,Pinzas de plástico Bosque Verde gigantes,https://prod-mercadona.imgix.net/images/8cd7cecaa445a3915ef36886006c0904.jpg
244,Utensilios de limpieza y calzado,731,Otros utensilios de limpieza,16874,,,,2.75,1.0,ud,2.75,Funda para lavadora 70 x 50 cm,https://prod-mercadona.imgix.net/images/f650e841c98073ca0a90f85b5b2696fe.jpg
244,Utensilios de limpieza y calzado,731,Otros utensilios de limpieza,71702,,Bosque Verde,,1.75,1.0,ud,1.75,Rodillo quitapelusas Bosque Verde,https://prod-mercadona.imgix.net/images/6521279f6d78692cfcb40bb4244b1b82.jpg
244,Utensilios de limpieza y calzado,731,Otros utensilios de limpieza,86643,,Bosque Verde,,1.20,1.0,ud,1.20,Cepillo para lavar con asa Bosque Verde,https://prod-mercadona.imgix.net/images/890968d6cc59173811d33030c7a327f5.jpg
244,Utensilios de limpieza y calzado,731,Otros utensilios de limpieza,89804,,Bosque Verde,,3.00,1.0,ud,3.00,Escobilla para WC Bosque Verde,https://prod-mercadona.imgix.net/images/b2122640bbd593ba17b33f64586c27e5.jpg
244,Utensilios de limpieza y calzado,731,Otros utensilios de limpieza,71586,,Bosque Verde,,4.50,1.0,ud,4.50,Plumero de avestruz extensible Bosque Verde,https://prod-mercadona.imgix.net/images/9c274d95dd525a285f6086b451e0c8b2.jpg
244,Utensilios de limpieza y calzado,779,Limpieza de calzado,70030,,Bosque Verde,,19.00,0.05,l,0.95,Crema de calzado blanco autobrillante Bosque Verde con aplicador,https://prod-mercadona.imgix.net/images/a8517cc51a0236cfc85c3b7de6e2b6b3.jpg
244,Utensilios de limpieza y calzado,779,Limpieza de calzado,70024,,Bosque Verde,,19.00,0.05,l,0.95,Crema de calzado negro autobrillante Bosque Verde con aplicador,https://prod-mercadona.imgix.net/images/4b962ad6bf4f0ca92934f7f162d4fdf3.jpg
244,Utensilios de limpieza y calzado,779,Limpieza de calzado,70008,,Yak,,1.50,1.0,ud,1.50,Esponja de calzado incoloro brillo y protección Yak,https://prod-mercadona.imgix.net/images/6644b56965188d6ee380db1037b0aee5.jpg
244,Utensilios de limpieza y calzado,779,Limpieza de calzado,23183,,Bosque Verde,,11.80,0.25,l,2.95,Desodorante de calzado Bosque Verde,https://prod-mercadona.imgix.net/images/92fcd4eeaa8e851e429c4553c261aaa9.jpg
244,Utensilios de limpieza y calzado,779,Limpieza de calzado,86645,,Bosque Verde,,2.00,1.0,ud,2.00,Cepillo calzado Bosque Verde,https://prod-mercadona.imgix.net/images/4856c49daf246b3e3dffc952feb5178c.jpg
206,Bases de maquillaje y corrector,666,Maquillaje fluido,40229,,Deliplus,,5.50,0.03,l,5.50,Maquillaje fluido Cover & Fix Deliplus 01 beige claro FPS 25,https://prod-mercadona.imgix.net/images/702c010377d7ee7340b2bb9accb13060.jpg
206,Bases de maquillaje y corrector,666,Maquillaje fluido,40231,,Deliplus,,5.50,0.03,l,5.50,Maquillaje fluido Cover & Fix Deliplus 02 beige rosado FPS 25,https://prod-mercadona.imgix.net/images/28433648b4315926d089582c20c69b8e.jpg
206,Bases de maquillaje y corrector,666,Maquillaje fluido,40234,,Deliplus,,5.50,0.03,l,5.50,Maquillaje fluido Cover & Fix Deliplus 03 beige medio FPS 25,https://prod-mercadona.imgix.net/images/4b111f81ffdd9e32ee81db84ae850b38.jpg
206,Bases de maquillaje y corrector,666,Maquillaje fluido,40235,,Deliplus,,5.50,0.03,l,5.50,Maquillaje fluido Cover & Fix Deliplus 04 dorado FPS 25,https://prod-mercadona.imgix.net/images/7856b576ab0eb6f8b3d1531aa9d94f5d.jpg
206,Bases de maquillaje y corrector,666,Maquillaje fluido,40241,,Deliplus,,5.50,0.03,l,5.50,Maquillaje fluido Cover & Fix Deliplus 05 moka FPS 25,https://prod-mercadona.imgix.net/images/43eaa6ccd0a8602c798c176c6a9ab4cc.jpg
206,Bases de maquillaje y corrector,666,Maquillaje fluido,40253,,Deliplus,,5.50,0.03,l,5.50,Maquillaje fluido Long Lasting Deliplus 01 beige claro,https://prod-mercadona.imgix.net/images/3e6c0f9e2f440afc3e3bed27589e6cfb.jpg
206,Bases de maquillaje y corrector,666,Maquillaje fluido,40254,,Deliplus,,5.50,0.03,l,5.50,Maquillaje fluido Long Lasting Deliplus 02 beige claro medio,https://prod-mercadona.imgix.net/images/3e6c0f9e2f440afc3e3bed27589e6cfb.jpg
206,Bases de maquillaje y corrector,666,Maquillaje fluido,40255,,Deliplus,,5.50,0.03,l,5.50,Maquillaje fluido Long Lasting Deliplus 03 beige medio,https://prod-mercadona.imgix.net/images/3e6c0f9e2f440afc3e3bed27589e6cfb.jpg
206,Bases de maquillaje y corrector,666,Maquillaje fluido,40256,,Deliplus,,5.50,0.03,l,5.50,Maquillaje fluido Long Lasting Deliplus 04 beige dorado,https://prod-mercadona.imgix.net/images/3e6c0f9e2f440afc3e3bed27589e6cfb.jpg
206,Bases de maquillaje y corrector,666,Maquillaje fluido,80445,,Deliplus,,5.50,0.025,l,5.50,Maquillaje fluido Luminoso Deliplus 01 beige claro,https://prod-mercadona.imgix.net/images/b6d73ee6e220b982c3e39e0f9c147d12.jpg
